subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,343.2909,5.580635,350.9529,0.0140686,0.404373
,VideoCenteredNoDelay,343.3153,5.489687,350.9446,0.002075195,0.46
,VideoCenteredNoDelay,343.2633,5.42264,350.9195,-0.003753662,0.5044399
,VideoCenteredNoDelay,343.2356,5.453093,350.9108,-0.006347656,0.5598244
,VideoCenteredNoDelay,343.2305,5.487758,350.8931,0.0008544922,0.6042383
,VideoCenteredNoDelay,343.1872,5.505541,350.9024,-0.008636475,0.6597837
,VideoCenteredNoDelay,343.1096,5.497983,350.887,-0.02316284,0.7049124
,VideoCenteredNoDelay,342.2426,5.591722,350.7447,-0.1980591,0.759689
,VideoCenteredNoDelay,338.7479,5.604372,350.1511,-1.091095,0.804573
,VideoCenteredNoDelay,334.8636,5.152347,349.546,-0.357666,0.8598747
,VideoCenteredNoDelay,333.7372,5.141841,349.2039,-0.151001,0.9046832
,VideoCenteredNoDelay,333.8338,5.768325,349.1483,0.1666565,0.9597856
,VideoCenteredNoDelay,334.5491,6.081327,349.4831,0.103363,1.004397
,VideoCenteredNoDelay,334.8074,6.346777,349.5801,0.04101563,1.06
,VideoCenteredNoDelay,335.1302,6.470474,349.6892,0.09197998,1.104711
,VideoCenteredNoDelay,335.6036,6.496346,349.8477,0.134613,1.16
,VideoCenteredNoDelay,336.2599,6.643941,350.0584,0.07208252,1.204221
,VideoCenteredNoDelay,336.6311,6.69431,350.1737,0.02902222,1.26
,VideoCenteredNoDelay,336.6631,6.862508,350.1834,-0.01171875,1.304565
,VideoCenteredNoDelay,336.7455,6.945457,350.1762,0.01327515,1.36
,VideoCenteredNoDelay,336.6717,7.088509,350.0406,-0.02920532,1.404593
,VideoCenteredNoDelay,336.8573,7.103858,349.9178,0.03674316,1.459669
,VideoCenteredNoDelay,337.1659,6.938859,349.9362,0.04504395,1.50447
,VideoCenteredNoDelay,337.5447,6.697097,349.9245,0.1088867,1.559814
,VideoCenteredNoDelay,337.6659,6.440541,349.9567,0.01269531,1.604841
,VideoCenteredNoDelay,337.8038,6.269423,349.9997,0.03430176,1.66
,VideoCenteredNoDelay,337.8646,5.984891,350.0643,-0.002502441,1.704412
,VideoCenteredNoDelay,337.946,5.849353,350.1237,0.01699829,1.76
,VideoCenteredNoDelay,338.0609,5.627188,350.1492,0.03018188,1.805258
,VideoCenteredNoDelay,338.3475,5.491399,350.1164,0.07092285,1.859981
,VideoCenteredNoDelay,338.8801,5.391753,350.1503,0.1342163,1.904386
,VideoCenteredNoDelay,339.6174,5.161108,350.3281,0.2077332,1.96
,VideoCenteredNoDelay,341.1655,4.72694,350.6786,0.3034058,2.004528
,VideoCenteredNoDelay,343.1194,4.277369,351.016,0.3573914,2.05985
,VideoCenteredNoDelay,344.7042,3.834414,351.3069,0.2647095,2.104433
,VideoCenteredNoDelay,345.8561,3.488739,351.4965,0.1846313,2.152083
,VideoCenteredNoDelay,346.7193,3.159546,351.5728,0.1165161,2.209509
,VideoCenteredNoDelay,347.1997,2.960052,351.5826,0.0428772,2.254972
,VideoCenteredNoDelay,347.41,2.960262,351.5939,0.03222656,2.310741
,VideoCenteredNoDelay,347.467,2.94869,351.5771,0.02285767,2.35573
,VideoCenteredNoDelay,347.5134,2.914208,351.5564,0.01235962,2.400069
,VideoCenteredNoDelay,347.7724,2.733999,351.5405,0.05563354,2.455464
,VideoCenteredNoDelay,348.1748,2.427521,351.577,0.07196045,2.500254
,VideoCenteredNoDelay,348.8314,2.036523,351.5759,0.08978271,2.556135
,VideoCenteredNoDelay,349.2461,1.803331,351.5114,0.03427124,2.611118
,VideoCenteredNoDelay,349.4974,1.68143,351.4688,0.03173828,2.655743
,VideoCenteredNoDelay,349.5338,1.731892,351.4886,0.01965332,2.70011
,VideoCenteredNoDelay,349.5611,1.793427,351.5005,-0.001434326,2.75581
,VideoCenteredNoDelay,349.5946,1.887897,351.4616,-0.01428223,2.800297
,VideoCenteredNoDelay,349.6066,1.986546,351.4192,-0.00491333,2.855725
,VideoCenteredNoDelay,349.6289,2.027595,351.4063,-0.004821777,2.900358
,VideoCenteredNoDelay,349.6914,2.045846,351.4029,0.01217651,2.955912
,VideoCenteredNoDelay,349.7429,1.985065,351.4006,0.006744385,3.000129
,VideoCenteredNoDelay,349.7701,1.953647,351.4055,-0.0008544922,3.055832
,VideoCenteredNoDelay,349.799,1.939114,351.3947,0,3.100375
,VideoCenteredNoDelay,349.7971,1.960988,351.4015,-0.004516602,3.155618
,VideoCenteredNoDelay,349.8132,1.91406,351.4059,0.004577637,3.200739
,VideoCenteredNoDelay,349.7411,1.065067,351.2982,-0.07641602,3.255779
,VideoCenteredNoDelay,349.3972,358.6778,350.5879,-0.6122437,3.300296
,VideoCenteredNoDelay,348.6256,353.3953,349.7015,-1.000305,3.356157
,VideoCenteredNoDelay,347.6618,347.7064,349.0056,-1.050415,3.400379
,VideoCenteredNoDelay,346.882,341.5722,348.5159,-0.649231,3.455878
,VideoCenteredNoDelay,347.0143,338.938,348.4775,-0.1125488,3.500396
,VideoCenteredNoDelay,348.0087,338.5446,349.2048,0.326355,3.555991
,VideoCenteredNoDelay,348.3499,339.4941,350.6682,0.3945923,3.600775
,VideoCenteredNoDelay,349.6791,341.5403,351.3652,0.5054932,3.655792
,VideoCenteredNoDelay,350.4555,342.894,351.3244,0.1464233,3.700379
,VideoCenteredNoDelay,352.4082,342.0093,350.5023,-0.1096191,3.756078
,VideoCenteredNoDelay,353.7543,336.992,348.8052,-1.032715,3.800653
,VideoCenteredNoDelay,353.6931,324.6187,344.8166,-2.346985,3.856148
,VideoCenteredNoDelay,353.2908,311.3227,341.2076,-2.328918,3.900227
,VideoCenteredNoDelay,353.1001,295.9818,338.2099,-1.677612,3.95596
,VideoCenteredNoDelay,349.1556,286.56,337.0594,-2.371643,4.000992
,VideoCenteredNoDelay,347.0355,276.1258,339.1877,-0.9923706,4.05637
,VideoCenteredNoDelay,346.8522,269.4357,340.1079,-0.6815186,4.100373
,VideoCenteredNoDelay,343.507,261.3214,341.0651,-1.296143,4.155832
,VideoCenteredNoDelay,339.4127,256.9468,340.9099,-1.001282,4.200316
,VideoCenteredNoDelay,334.2451,255.8449,339.873,-0.7969971,4.255848
,VideoCenteredNoDelay,329.8414,257.5905,339.1432,-0.3049927,4.301307
,VideoCenteredNoDelay,325.7695,262.7584,338.3956,0.07598877,4.355799
,VideoCenteredNoDelay,323.6366,266.5377,338.4133,0.4147339,4.400778
,VideoCenteredNoDelay,321.5678,269.9827,341.0547,0.3256226,4.455583
,VideoCenteredNoDelay,322.7864,267.941,345.1873,0.7646484,4.500321
,VideoCenteredNoDelay,328.2152,262.7132,349.9207,0.7860107,4.555721
,VideoCenteredNoDelay,334.9596,256.9632,352.2096,0.743103,4.600402
,VideoCenteredNoDelay,341.5792,249.9064,354.0124,0.3391724,4.655818
,VideoCenteredNoDelay,343.3347,245.8058,355.7779,-0.01068115,4.700286
,VideoCenteredNoDelay,341.3598,239.8433,1.392785,-1.168457,4.755766
,VideoCenteredNoDelay,340.0407,236.7048,5.323146,-0.421814,4.800301
,VideoCenteredNoDelay,340.0267,237.0876,7.386871,0.2811279,4.857067
,VideoCenteredNoDelay,341.7182,237.6616,7.891047,0.5515137,4.900672
,VideoCenteredNoDelay,344.9048,236.2506,8.777617,0.1175537,4.956104
,VideoCenteredNoDelay,347.0228,232.7282,10.99938,-0.06253052,5.000533
,VideoCenteredNoDelay,348.6984,228.0847,15.21321,-0.2024841,5.055861
,VideoCenteredNoDelay,348.3448,226.295,16.86412,-0.2272949,5.100235
,VideoCenteredNoDelay,347.0911,227.5077,16.52284,0.07559204,5.155636
,VideoCenteredNoDelay,346.8732,229.8121,16.0963,0.2761536,5.200169
,VideoCenteredNoDelay,347.6893,229.8485,16.30597,-0.09552002,5.255351
,VideoCenteredNoDelay,349.3725,224.7283,18.71774,-0.4057617,5.310833
,VideoCenteredNoDelay,349.7432,220.4265,21.08701,-0.4661865,5.355492
,VideoCenteredNoDelay,349.6427,217.8516,23.8396,-0.14151,5.411772
,VideoCenteredNoDelay,349.4775,217.5835,25.00399,-0.003967285,5.45504
,VideoCenteredNoDelay,349.2704,218.5745,25.90423,0.1265564,5.510606
,VideoCenteredNoDelay,349.0911,219.4224,27.14224,0.09255981,5.554676
,VideoCenteredNoDelay,349.7953,219.4527,29.37423,0.1502991,5.610182
,VideoCenteredNoDelay,350.6529,218.3025,32.93135,0.06362915,5.654466
,VideoCenteredNoDelay,351.9509,215.9387,39.19071,0.06652832,5.709901
,VideoCenteredNoDelay,352.9144,213.6433,43.80867,-0.06079102,5.754152
,VideoCenteredNoDelay,354.6777,211.4546,48.18337,0.3443604,5.809821
,VideoCenteredNoDelay,356.4794,210.04,51.64639,0.3466187,5.85431
,VideoCenteredNoDelay,358.6728,208.6347,55.35022,0.2676697,5.909306
,VideoCenteredNoDelay,0.08598443,208.1142,57.61967,-203.5653,5.954003
,VideoCenteredNoDelay,0.2729217,209.3813,58.81361,0.3477783,6.009298
,VideoCenteredNoDelay,358.6707,211.6051,58.70111,-0.03961182,6.053531
,VideoCenteredNoDelay,356.7134,217.1369,58.41642,0.3569946,6.109096
,VideoCenteredNoDelay,355.4447,222.6164,58.95592,0.3110046,6.153394
,VideoCenteredNoDelay,352.157,228.2241,61.46225,0.0496521,6.208894
,VideoCenteredNoDelay,350.664,231.8835,60.15412,0.1942139,6.253294
,VideoCenteredNoDelay,350.2049,234.5181,58.10835,0.06866455,6.308827
,VideoCenteredNoDelay,349.7038,236.0815,56.66072,0.06140137,6.353075
,VideoCenteredNoDelay,347.6951,238.9101,54.43616,-0.162323,6.408377
,VideoCenteredNoDelay,345.6635,241.5276,51.77766,-0.1545105,6.452889
,VideoCenteredNoDelay,342.4903,245.6528,47.59487,-0.2259216,6.508399
,VideoCenteredNoDelay,338.6688,251.9709,42.66704,0.2191467,6.552685
,VideoCenteredNoDelay,331.523,263.809,37.33248,0.2681274,6.608078
,VideoCenteredNoDelay,322.6007,278.5857,31.31254,0.7383728,6.65227
,VideoCenteredNoDelay,311.353,301.5849,23.04063,1.473572,6.70768
,VideoCenteredNoDelay,304.2663,320.2486,13.11437,2.071136,6.752178
,VideoCenteredNoDelay,297.3014,341.2076,0.7167376,2.387299,6.807458
,VideoCenteredNoDelay,296.222,352.0038,354.7885,0.5640259,6.851846
,VideoCenteredNoDelay,297.5729,350.7498,358.7009,0.4926758,6.907362
,VideoCenteredNoDelay,298.0097,347.046,4.593897,-0.6541443,6.951767
,VideoCenteredNoDelay,300.8307,341.2705,10.56572,0.567688,7.007109
,VideoCenteredNoDelay,307.8441,344.5974,7.303093,3.168457,7.051454
,VideoCenteredNoDelay,317.2721,349.0886,3.625487,1.729858,7.106777
,VideoCenteredNoDelay,324.4507,351.4373,3.565584,1.792297,7.151329
,VideoCenteredNoDelay,335.4347,352.156,3.775893,1.25293,7.206531
,VideoCenteredNoDelay,340.0524,354.8694,0.3843557,0.671875,7.250906
,VideoCenteredNoDelay,339.6482,355.4456,359.0334,0.003234863,7.306385
,VideoCenteredNoDelay,340.0615,354.2736,1.429756,-0.03720093,7.350982
,VideoCenteredNoDelay,339.2397,354.9084,359.8108,117.6686,7.406228
,VideoCenteredNoDelay,337.3024,355.9617,359.3889,-0.1715698,7.450557
,VideoCenteredNoDelay,334.3015,356.484,359.1844,-0.2049561,7.505963
,VideoCenteredNoDelay,332.6335,356.6254,358.9411,-0.2784424,7.550472
,VideoCenteredNoDelay,330.8201,357.4323,358.1613,-0.03320313,7.605652
,VideoCenteredNoDelay,330.1479,356.9464,359.113,-0.01086426,7.650017
,VideoCenteredNoDelay,330.1477,356.4156,359.7817,0.02423096,7.705318
,VideoCenteredNoDelay,330.3198,356.6641,359.6757,0.06500244,7.756359
,VideoCenteredNoDelay,330.5458,356.3538,0.1088826,0.01412964,7.800829
,VideoCenteredNoDelay,330.9471,356.3836,0.4227008,0.01495361,7.856536
,VideoCenteredNoDelay,331.1394,356.2907,1.555524,0.09317017,7.902151
,VideoCenteredNoDelay,330.2636,356.692,1.971025,-0.04083252,7.957601
,VideoCenteredNoDelay,329.9831,357.021,2.282719,0.05361938,8.001083
,VideoCenteredNoDelay,329.4911,357.4931,2.095073,-0.01473999,8.056739
,VideoCenteredNoDelay,329.5395,357.7697,1.751725,0.05233765,8.101571
,VideoCenteredNoDelay,329.7979,357.784,1.677145,-0.03048706,8.156941
,VideoCenteredNoDelay,329.9675,357.9004,1.527923,0.05599976,8.201441
,VideoCenteredNoDelay,330.2849,357.9531,1.508547,0.06625366,8.256636
,VideoCenteredNoDelay,330.5056,357.8653,1.558147,-0.03222656,8.301225
,VideoCenteredNoDelay,330.853,357.703,1.493612,0.01580811,8.356901
,VideoCenteredNoDelay,331.0647,357.6591,1.519833,-0.02484131,8.403307
,VideoCenteredNoDelay,331.4495,357.3591,1.651721,-0.01000977,8.456752
subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
,VideoCenteredNoDelay,0,0,0,0,0.06
,VideoCenteredNoDelay,335.8065,358.7527,359.9231,0.001586914,0.109288
,VideoCenteredNoDelay,335.8185,358.7604,359.9273,-0.001342773,0.154002
,VideoCenteredNoDelay,335.8245,358.7634,359.9239,-0.002502441,0.2093471
,VideoCenteredNoDelay,335.8136,358.8055,359.9089,-0.00213623,0.2537687
,VideoCenteredNoDelay,335.8215,358.8257,359.9035,0.0002441406,0.3091678
,VideoCenteredNoDelay,335.8397,358.8701,359.9036,0.01367188,0.3540204
,VideoCenteredNoDelay,335.869,358.8498,359.9048,0.000793457,0.4092036
,VideoCenteredNoDelay,335.8916,358.8482,359.8803,-0.001953125,0.4534838
,VideoCenteredNoDelay,335.8914,358.8657,359.8733,-0.002319336,0.5088391
,VideoCenteredNoDelay,335.8772,358.8831,359.8748,-0.006469727,0.5536332
,VideoCenteredNoDelay,335.8644,358.8786,359.86,-0.001586914,0.6091119
,VideoCenteredNoDelay,335.8611,358.8609,359.8684,0.006958008,0.6534884
,VideoCenteredNoDelay,335.8383,358.8233,359.8885,-0.0009155273,0.7091191
,VideoCenteredNoDelay,335.8174,358.7619,359.9014,-0.01275635,0.7540944
,VideoCenteredNoDelay,335.8617,358.7579,359.8865,-0.001403809,0.8090999
,VideoCenteredNoDelay,335.8891,358.7659,359.8636,0.0004272461,0.8547363
,VideoCenteredNoDelay,335.9077,358.7759,359.8362,0.004516602,0.9093293
,VideoCenteredNoDelay,335.92,358.7982,359.8236,0.007263184,0.9539837
,VideoCenteredNoDelay,335.9052,358.8329,359.7994,0.004882813,1.00921
,VideoCenteredNoDelay,335.8845,358.8689,359.7811,0.005615234,1.053683
,VideoCenteredNoDelay,335.8732,358.8858,359.7858,-0.001159668,1.10905
,VideoCenteredNoDelay,335.8984,358.8847,359.7891,0.005065918,1.153867
,VideoCenteredNoDelay,335.9183,358.8672,359.7945,-0.003173828,1.209343
,VideoCenteredNoDelay,335.9018,358.8868,359.7668,0.0007324219,1.254239
,VideoCenteredNoDelay,335.8911,358.8753,359.798,0.00378418,1.309206
,VideoCenteredNoDelay,335.8928,358.8491,359.8202,0.006164551,1.353822
,VideoCenteredNoDelay,335.8914,358.86,359.8669,0.01428223,1.409365
,VideoCenteredNoDelay,335.9075,358.9413,359.873,0.02093506,1.453691
,VideoCenteredNoDelay,335.8797,358.9894,359.8783,-0.00201416,1.509319
,VideoCenteredNoDelay,335.8721,358.9992,359.8702,-0.00579834,1.55375
,VideoCenteredNoDelay,335.8969,358.9691,359.917,0.007507324,1.609201
,VideoCenteredNoDelay,335.9143,358.9714,359.9226,0.0002441406,1.65385
,VideoCenteredNoDelay,335.9286,359.0203,359.8914,0.002563477,1.709577
,VideoCenteredNoDelay,335.9304,359.0548,359.8734,0.006469727,1.75423
,VideoCenteredNoDelay,335.9373,359.0375,359.9021,0.003173828,1.809701
,VideoCenteredNoDelay,335.9624,359.0158,359.907,-0.0006103516,1.854201
,VideoCenteredNoDelay,335.9561,359.0032,359.8788,-0.001159668,1.9093
,VideoCenteredNoDelay,335.9396,359.0386,359.8672,0.001281738,1.953682
,VideoCenteredNoDelay,335.9503,359.0583,359.866,0.002502441,2.009259
,VideoCenteredNoDelay,335.9505,359.0676,359.8584,-0.0002441406,2.053832
,VideoCenteredNoDelay,335.9362,359.0558,359.8491,-0.00390625,2.109289
,VideoCenteredNoDelay,335.9565,359.0366,359.8667,-0.001159668,2.15652
,VideoCenteredNoDelay,335.9915,359.0595,359.8605,0.008972168,2.202492
,VideoCenteredNoDelay,335.9893,359.0597,359.8535,-0.007568359,2.259551
,VideoCenteredNoDelay,335.9874,359.0663,359.8287,-0.002502441,2.304201
,VideoCenteredNoDelay,335.9869,359.0775,359.8381,0.005554199,2.36
,VideoCenteredNoDelay,335.9837,359.0671,359.8552,0.003479004,2.404437
,VideoCenteredNoDelay,335.9736,359.077,359.8386,0.001403809,2.46
,VideoCenteredNoDelay,335.9569,359.1236,359.8344,0.002319336,2.504866
,VideoCenteredNoDelay,335.9648,359.091,359.8734,-0.001037598,2.56
,VideoCenteredNoDelay,335.9787,359.0289,359.8821,-0.003295898,2.605392
,VideoCenteredNoDelay,335.998,359.0379,359.8809,0.005981445,2.66
,VideoCenteredNoDelay,336.0127,359.0171,359.8463,-0.01239014,2.704929
,VideoCenteredNoDelay,336.0492,358.9799,359.8397,0.002624512,2.76
,VideoCenteredNoDelay,336.0783,358.9573,359.8516,6.103516E-05,2.804767
,VideoCenteredNoDelay,336.0819,358.9536,359.8504,-0.004821777,2.86
,VideoCenteredNoDelay,336.0721,358.9734,359.8382,-0.003845215,2.906219
,VideoCenteredNoDelay,336.0828,358.9926,359.8336,0.01171875,2.96
,VideoCenteredNoDelay,336.0933,359.0139,359.8429,0.004821777,3.005321
,VideoCenteredNoDelay,336.0865,359.0158,359.8552,-0.0006103516,3.06
,VideoCenteredNoDelay,336.1002,359.011,359.8535,-0.0007324219,3.105341
,VideoCenteredNoDelay,336.1279,359.0424,359.8364,0.00579834,3.16
,VideoCenteredNoDelay,336.1408,359.0994,359.8213,0.01031494,3.206982
,VideoCenteredNoDelay,336.124,359.1152,359.8299,0.002990723,3.26
subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
,VideoCenteredNoDelay,0,0,0,0,0.06
,VideoCenteredNoDelay,0,0,0,0,0.12
,VideoCenteredNoDelay,0,0,0,0,0.16
,VideoCenteredNoDelay,0,0,0,0,0.22
,VideoCenteredNoDelay,0,0,0,0,0.26
,VideoCenteredNoDelay,337.1897,358.9482,359.3091,609.6259,0.3174578
,VideoCenteredNoDelay,337.1867,358.9369,359.3128,-0.002563477,0.3577962
,VideoCenteredNoDelay,337.1996,358.9618,359.312,-0.0006103516,0.4019442
,VideoCenteredNoDelay,337.1753,358.98,359.3359,0.001831055,0.4574148
,VideoCenteredNoDelay,337.1623,358.9844,359.3374,-0.003417969,0.501931
,VideoCenteredNoDelay,337.1488,358.9668,359.3526,0.0002441406,0.5574866
,VideoCenteredNoDelay,337.1293,358.9876,359.3879,0.004821777,0.6019256
,VideoCenteredNoDelay,337.1289,359.0071,359.4101,0.005371094,0.6576437
,VideoCenteredNoDelay,337.1332,359.024,359.4146,0.002929688,0.7020689
,VideoCenteredNoDelay,337.1758,359.0092,359.4762,0.01379395,0.7575324
,VideoCenteredNoDelay,337.167,358.9779,359.5207,-0.002990723,0.8027722
,VideoCenteredNoDelay,337.1396,358.9889,359.5586,-0.001159668,0.857478
,VideoCenteredNoDelay,337.1286,359.0002,359.6017,0.01068115,0.9018266
,VideoCenteredNoDelay,337.1121,358.9862,359.6466,0.004272461,0.9574111
,VideoCenteredNoDelay,337.1222,358.9404,359.6742,-0.002075195,1.001771
,VideoCenteredNoDelay,337.1378,358.894,359.7261,0.002563477,1.057746
,VideoCenteredNoDelay,337.1305,358.884,359.7589,0.004638672,1.102445
,VideoCenteredNoDelay,337.1382,358.8964,359.7839,0.007263184,1.157106
,VideoCenteredNoDelay,337.1647,358.8636,359.8045,-0.008544922,1.201855
,VideoCenteredNoDelay,337.1917,358.8633,359.8331,0.005493164,1.26
,VideoCenteredNoDelay,337.204,358.9497,359.82,0.01428223,1.303371
,VideoCenteredNoDelay,337.1869,359.0363,359.8102,0.004455566,1.357463
,VideoCenteredNoDelay,337.182,359.0865,359.8013,0.0002441406,1.402197
,VideoCenteredNoDelay,337.1955,359.1398,359.7677,-0.001342773,1.457973
,VideoCenteredNoDelay,337.1825,359.1619,359.7122,-0.007019043,1.501638
,VideoCenteredNoDelay,337.1771,359.1837,359.7033,0.002624512,1.56
,VideoCenteredNoDelay,337.2059,359.1677,359.7186,0.002685547,1.602422
,VideoCenteredNoDelay,337.2304,359.1667,359.7077,0.005065918,1.657871
,VideoCenteredNoDelay,337.2441,359.1832,359.7396,-0.0003662109,1.702394
,VideoCenteredNoDelay,337.2406,359.2086,359.7281,-0.0005493164,1.757517
,VideoCenteredNoDelay,337.2419,359.1968,359.7001,-0.005859375,1.802079
,VideoCenteredNoDelay,337.2241,359.2135,359.6741,-0.002380371,1.858653
,VideoCenteredNoDelay,337.213,359.205,359.6883,0.0006713867,1.903468
,VideoCenteredNoDelay,337.2259,359.2286,359.6783,0.007385254,1.95741
,VideoCenteredNoDelay,337.2464,359.2638,359.6861,0.01361084,2.002045
,VideoCenteredNoDelay,337.2602,359.2878,359.6851,0.002075195,2.057871
,VideoCenteredNoDelay,337.2569,359.3042,359.6728,0.0004882813,2.102104
,VideoCenteredNoDelay,337.261,359.3201,359.6573,-0.0003051758,2.16
,VideoCenteredNoDelay,337.2776,359.3099,359.6555,-0.005981445,2.203604
,VideoCenteredNoDelay,337.3121,359.3448,359.6251,0.008728027,2.258283
,VideoCenteredNoDelay,337.3765,359.3571,359.6252,0.01116943,2.304556
,VideoCenteredNoDelay,337.4584,359.3797,359.5985,0.0211792,2.350537
,VideoCenteredNoDelay,338.1064,359.1374,359.637,0.03991699,2.406697
,VideoCenteredNoDelay,338.9503,358.5652,359.4274,0.01306152,2.451553
,VideoCenteredNoDelay,340.3524,358.1648,359.0725,0.07421875,2.507945
,VideoCenteredNoDelay,340.7289,358.3242,358.6828,-0.02191162,2.553491
,VideoCenteredNoDelay,340.8432,358.5254,358.6897,0.09460449,2.608315
,VideoCenteredNoDelay,340.8073,358.6378,358.8881,0.02813721,2.652388
,VideoCenteredNoDelay,340.6935,358.5649,358.917,-0.03808594,2.707181
,VideoCenteredNoDelay,340.4823,358.6359,358.7083,-0.06011963,2.753874
,VideoCenteredNoDelay,340.4585,358.1731,358.7432,-0.09295654,2.810005
,VideoCenteredNoDelay,340.462,356.5998,358.7463,-0.2935791,2.854091
,VideoCenteredNoDelay,340.6609,354.3593,358.6285,-0.2617188,2.908105
,VideoCenteredNoDelay,340.3586,352.8992,358.6624,-0.2112427,2.95382
,VideoCenteredNoDelay,340.0351,351.487,358.711,-0.1845703,3.007729
,VideoCenteredNoDelay,339.9431,350.4489,358.7686,-0.1404419,3.051818
,VideoCenteredNoDelay,339.9503,349.6649,358.7289,-0.04418945,3.107585
,VideoCenteredNoDelay,339.9814,349.4273,358.6697,-0.02941895,3.151969
,VideoCenteredNoDelay,339.9591,349.4308,358.6345,0.001037598,3.207844
,VideoCenteredNoDelay,339.9888,349.4134,358.6169,0.003173828,3.251815
,VideoCenteredNoDelay,339.9673,349.4449,358.6648,0.02490234,3.307791
,VideoCenteredNoDelay,339.9186,349.6654,358.7035,0.04229736,3.35172
,VideoCenteredNoDelay,339.8479,349.9802,358.7308,0.03240967,3.407392
,VideoCenteredNoDelay,339.8322,350.0474,358.8118,0.03399658,3.451406
,VideoCenteredNoDelay,339.7405,350.1665,358.8695,0.02349854,3.506859
,VideoCenteredNoDelay,339.5912,350.2201,358.8883,-0.007385254,3.551927
,VideoCenteredNoDelay,339.5004,350.4242,358.8799,0.02325439,3.607515
,VideoCenteredNoDelay,339.433,350.7465,358.9442,0.1135254,3.651368
,VideoCenteredNoDelay,339.497,351.4839,359.1954,0.1789551,3.707247
,VideoCenteredNoDelay,339.5625,352.4543,359.469,0.1930542,3.752605
,VideoCenteredNoDelay,339.5941,353.6275,359.7401,0.2237549,3.804611
,VideoCenteredNoDelay,339.5941,353.6275,359.7401,0.2237549,3.86
,VideoCenteredNoDelay,339.5553,355.2283,0.1019365,-116.6921,3.902345
,VideoCenteredNoDelay,339.5569,355.5261,0.1443476,-0.1737671,3.96
,VideoCenteredNoDelay,339.578,354.829,359.7046,-0.1220703,4.006481
,VideoCenteredNoDelay,339.6129,354.5074,359.6117,-0.02770996,4.06
,VideoCenteredNoDelay,339.6303,354.4066,359.5377,-0.06762695,4.104399
,VideoCenteredNoDelay,339.6821,354.4033,359.5735,0.002807617,4.16
,VideoCenteredNoDelay,339.7728,354.4522,359.6404,0.01416016,4.20416
,VideoCenteredNoDelay,339.7856,354.5114,359.6996,0.007019043,4.259457
,VideoCenteredNoDelay,339.785,354.6105,359.7282,0.01867676,4.304459
,VideoCenteredNoDelay,339.7681,354.9567,359.7934,0.02160645,4.359644
,VideoCenteredNoDelay,339.8245,355.9028,0.02001793,-117.4066,4.403993
,VideoCenteredNoDelay,339.9047,357.0739,0.2469778,0.1829224,4.453794
,VideoCenteredNoDelay,340.0636,358.1779,0.4817796,0.1079407,4.503688
,VideoCenteredNoDelay,340.1835,358.7138,0.5620374,0.1194763,4.56
,VideoCenteredNoDelay,340.1835,359.3884,0.5432317,0.1212769,4.604067
,VideoCenteredNoDelay,340.2629,359.8194,0.5261276,0.1094055,4.66
,VideoCenteredNoDelay,340.4513,0.1871571,0.5194764,0.04003906,4.704115
,VideoCenteredNoDelay,340.5064,0.3209961,0.4734311,0.02175903,4.76
,VideoCenteredNoDelay,340.5983,0.4452729,0.3509529,0.0118103,4.804933
,VideoCenteredNoDelay,340.7056,0.5328618,0.2646274,-0.0003356934,4.86
,VideoCenteredNoDelay,340.899,0.6513785,0.1466995,0.05566406,4.905254
,VideoCenteredNoDelay,340.994,0.7358716,0.08533277,0.0380249,4.951591
,VideoCenteredNoDelay,341.0843,0.8007107,0.02176863,0.02731323,5.005715
,VideoCenteredNoDelay,341.1921,0.8110181,359.987,0.01303101,5.050231
,VideoCenteredNoDelay,341.3583,0.9070361,359.8807,-0.005584717,5.105842
,VideoCenteredNoDelay,341.4664,1.00652,359.8547,0.01220703,5.15162
,VideoCenteredNoDelay,341.6699,1.021609,359.8224,0.02832031,5.207922
,VideoCenteredNoDelay,341.751,0.9835416,359.7945,0.01889038,5.250617
,VideoCenteredNoDelay,341.8502,1.01056,359.7155,-0.008911133,5.30537
,VideoCenteredNoDelay,341.8903,1.077517,359.682,0.002319336,5.350382
,VideoCenteredNoDelay,341.9599,1.169936,359.6383,0.004241943,5.4052
,VideoCenteredNoDelay,342.1357,1.182693,359.6006,0.0206604,5.46
,VideoCenteredNoDelay,342.7632,1.023534,359.4474,0.06994629,5.505216
,VideoCenteredNoDelay,343.2455,0.9484516,359.2054,0.004577637,5.550745
,VideoCenteredNoDelay,343.4359,0.9420316,359.0931,-0.02935791,5.605484
,VideoCenteredNoDelay,343.5234,1.031689,359.0985,0.01608276,5.66
,VideoCenteredNoDelay,343.61,1.19018,359.0476,0.002685547,5.705522
,VideoCenteredNoDelay,343.6373,1.330812,358.976,-0.01956177,5.750358
,VideoCenteredNoDelay,343.5296,1.511782,358.8858,-0.03955078,5.805271
,VideoCenteredNoDelay,343.4363,1.600734,358.8702,0.01141357,5.850447
,VideoCenteredNoDelay,343.3695,1.780298,358.8872,0.007659912,5.905596
